ID,pair_id,sentence_x,MOS,sentence_y,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,REL,KandelMoles,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,directspeech_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
364,114,"Le SSSE3 ajoute 16 nouveaux opcodes, incluant la permutation des octets dans un mot, la multiplication des nombres à virgule fixe 16 bits avec un arrondissement correct et des instructions d'accumulation.",3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,115,"Cette situation dite de Hill, de Mathieu ou de Bloch est fréquemment utilisée en optique comme convertisseur de fréquences.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,116,"Les sièges sont bleu clair avec quelques sièges blancs dans la tribune Est formant le mot ""Alep"" en arabe et en anglais.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,117,"Le passeport portugais est un document de voyage international délivré aux ressortissants portugais, et qui peut aussi servir de preuve de la citoyenneté portugaise.",1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,118,"C'est une salle de prière sous un dôme, accessible par un couloir sombre menant à un grand portail.",1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,119,Le journalisme d'affaires joue un rôle très limité dans les pays du tiers-monde et en développement.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,120,Le boîtier rectangulaire en plastique ou céramique a des broches de connexion sur ses 4 côtés.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,121,"Au début du XIIIe siècle, les Aldobrandeschi ont construit les murailles de la ville et la forteresse aldobrandesque.",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,122,Le terme corps de métier désigne l'activité professionnelle dans le secteur du bâtiment.,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,123,"TX-0, ou Transistorized Experimental computer zero, est le premier ordinateur terminal informatique à transistors.",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,124,"Lors des troubles de 2008 en Bolivie, une manifestation de paysans favorables à Evo Morales est prise dans une embuscade à proximité de Cobija.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,125,Le syndicalisme d'entreprise organise les travailleurs syndiqués d'un champ professionnel et géographique.,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,126,"Le terme blueprint désigne, en anglais, une reproduction d'un plan détaillé, appelé en dessin technique un dessin de définition.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,127,"Son évolution temporelle a la forme d'une courbe irrégulière en fortes ""dents de scie"", qui en moyenne décroit régulièrement de 1950 à 2015.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,128,"Dans ses quatrains, il s'indigne que Dieu semble donner à l'homme des ordres tout en implantant en lui des désirs contraires.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,129,Dunkerque 2013 ou Dunkerque Capitale régionale de la culture 2013 est le nom des festivités culturelles qui se déroulent à Dunkerque et dans son agglomération en 2013.,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,130,"Les procédures de synchronisation étant fondées sur la vitesse de la lumière, invariante par changement de référentiel inertiel, sont indépendante du référentiel choisi.",4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,131,Le powiat d'Olesno est un powiat de la Voïvodie d'Opole dans le sud-ouest de la Pologne.,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,132,"Sa femme, Dame Zhurong, était elle aussi une guerrière émérite avec une arme de prédilection, une sorte de boomerang à lames.",2.8,"Sa femme, Dame Zhurong, était elle aussi une guerrière émérite avec une arme de prédilection, une sorte de boomerang à lames.",17.323809523809526,11.722857142857144,11.069561285714286,8.262857142857143,16.019047619047623,44.80952380952381,13.954451150103322,5.0,31.4754761904762,42.37380952380951,4.801123809523809,4.809523809523809,2.095238095238096,21.0,1.0,0.8571428571428571,0.0,101.0,44.0,21.0,18.0,1.0,1.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
383,133,Ils se sont rencontrés chez Denise René. Fruhtrunk s'inspire des sculptures monumentales de Di Teana pour créer sa création picturale de constructivisme. Il en fait un univers pictural rythmique et coloré.,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,134,Conrad Felixmüller étudie la musique en 1911 avant d'étudier à l'Académie des Beaux-Arts de Dresde en 1912.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,135,Un filtre coupe-bande ou filtre réjecteur de bande empêche le passage d'une partie des fréquences.,1.6,Un filtre coupe-bande ou filtre réjecteur de bande empêche le passage d'une partie des fréquences.,11.863529411764706,9.788823529411763,10.820402,40.2858823529412,16.211764705882356,40.52941176470589,13.954451150103322,4.0,59.86264705882354,69.44999999999999,11.060258823529413,4.823529411764706,1.7647058823529411,17.0,1.0,0.8823529411764706,0.0,82.0,30.0,17.0,15.0,1.0,1.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
386,136,L'utilisation de lumière laser résonante permet de cumuler l'effet d'un cycle de fluorescence et de l'utiliser efficacement pour agir sur un atome.,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,137,Utrinski Vesnik est un quotidien de la Macédoine du Nord.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,138,"Quand l'agence spatiale européenne remplace l'ESRO en 1975, elle hérite d'un satellite actif (HEOS-1) et de plusieurs programmes en développement.",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,139,Une question ouverte est une interrogation qui permet des réponses non préétablies et qui laisse donc à son interlocuteur la possibilité de s'exprimer avec ses propres mots.,3.0,Une question ouverte est une interrogation qui permet des réponses non préétablies et qui laisse donc à son interlocuteur la possibilité de s'exprimer avec ses propres mots.,17.665714285714284,17.129285714285714,13.801730500000003,18.279285714285734,21.200000000000003,60.142857142857146,17.491376746189438,9.0,39.26571428571432,48.08571428571429,7.028085714285715,5.214285714285714,1.8928571428571428,28.0,1.0,0.9642857142857144,0.0,146.0,53.0,28.0,27.0,1.0,1.0,9.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
390,140,Ce type de sonde présente pour avantage d'être insensible aux grands angles d'incidence (2 % jusqu'à 40° d'incidence environ).,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,141,"Dans l'argot DJ, un break est un passage où tous les éléments musicaux, sauf les percussions, disparaissent.",1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,142,"Le salarié suspendu est privé de l'accès à son lieu et moyens de travail, cesse d'effectuer les tâches prévues, et arrête de percevoir un salaire.",2.4,"Le salarié suspendu est privé de l'accès à son lieu et moyens de travail, cesse d'effectuer les tâches prévues, et arrête de percevoir un salaire.",13.732592592592596,12.82888888888889,9.018269666666669,44.69666666666669,19.68888888888889,52.92592592592592,16.41640786499874,7.0,62.3801851851852,69.6537037037037,8.356977777777779,4.407407407407407,1.5925925925925926,27.0,1.0,0.8888888888888888,0.0,119.0,43.0,27.0,24.0,1.0,1.0,7.0,6.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
393,143,"Ce texte resta en vigueur huit ans et fut remplacé par la Constitution de 1845, de tendance modérée et conservatrice, sous l'impulsion du général Narváez.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,144,"On a construit la Quadratura dei Pisani vers 1377, même si certains historiens la font remonter à la construction des murailles du château de Livourne (1392).",3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,145,"Takamatsu a utilisé la photographie, la sculpture, la peinture, le dessin et la performance. Il a créé des recherches fondamentales sur les origines philosophiques et matérielles de l'art.",2.333333333333333,"Takamatsu a utilisé la photographie, la sculpture, la peinture, le dessin et la performance. Il a créé des recherches fondamentales sur les origines philosophiques et matérielles de l'art.",14.47879310344828,11.156551724137934,13.788237241379315,17.08301724137931,19.593103448275865,52.43103448275862,15.24744871391589,5.5,40.00663793103448,51.63534482758618,7.797475862068967,5.379310344827586,2.0689655172413794,14.5,2.0,0.8275862068965517,0.0,156.0,60.0,29.0,24.0,2.0,1.0,11.0,10.0,13.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
396,146,L'Union internationale du cinéma (abrégé en UNICA) est une association représentée à l'UNESCO visant à promouvoir le cinéma et ses auteurs à travers le monde.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,147,Il vise à mettre en place des systèmes de certification et des projets contre la pauvreté dans les pays producteurs de bois tropicaux.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,148,"Autour de la Première Guerre mondiale, la maison se fait remarquer par ses créations colorées et est considérée comme un maître du style Gréco-romain.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,149,"En 2011, Google annonce le rachat de Zagat et l'intègre à Google + Local en avril 2012, le rendant disponible gratuitement.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,150,"Il doit sa place aux textes importants qu’il a illustrés, peu diffusés et ignorés par les autres miniaturistes.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,151,Ils sont progressivement devenus des créateurs de tendances pour les grands noms de la distribution internationale.,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,152,Le président de la section sociale du Conseil d'État préside la Cour nationale de la tarification sanitaire et sociale.,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,153,"Au Pérou, le district de Yauri est l’un des huit districts de la province d'Espinar, dans le département de Cusco.",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,154,Ce défilé commence en Belgique et se termine à Comines en France.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,155,Les HSB postent des sauveteurs équipés de doris à avirons dans les endroits critiques.,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,156,Les maisons à colombages sont remplacées par des bâtiments en pierre avec une haute façade au XIVe siècle.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,157,"Après cinq ans, Stanley et Léopold II se séparent officiellement, mais Stanley reste secrètement au service du roi.",2.6,"Après cinq ans, Stanley et Léopold II se séparent officiellement, mais Stanley reste secrètement au service du roi.",10.441111111111113,12.428333333333336,13.588005166666672,52.26500000000003,13.866666666666667,56.888888888888886,12.486832980505138,7.0,70.15222222222222,78.74444444444445,3.524466666666666,5.277777777777778,1.6111111111111112,18.0,1.0,0.9444444444444444,0.0,95.0,29.0,18.0,17.0,1.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
408,158,Le Grenoble olympique universitaire était un club omnisports français basé à Grenoble.,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,159,"En France, Pierre de Coubertin fut sans doute le premier et le plus important théoricien du sport.",1.4,"En France, Pierre de Coubertin fut sans doute le premier et le plus important théoricien du sport.",9.08705882352941,9.23470588235294,10.128654823529416,60.19176470588238,11.505882352941178,40.52941176470589,10.745966692414834,4.0,77.18029411764708,85.44999999999999,3.629670588235295,4.705882352941177,1.5294117647058822,17.0,1.0,0.9411764705882352,0.0,80.0,26.0,17.0,16.0,1.0,1.0,4.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
410,160,Une autre collection comprend plus de 200 tableaux de peintres locaux et hollandais des XVIIIe et XIXe siècles.,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,161,La décoloration violette du sac d'urine est souvent la seule constatation notée.,2.2,La décoloration violette du sac d'urine est souvent la seule constatation notée.,12.172307692307694,9.706923076923076,12.67939507692308,30.94769230769233,17.50769230769231,43.76923076923077,13.954451150103322,4.0,52.26653846153849,63.28076923076924,7.932492307692308,5.230769230769231,1.9230769230769231,13.0,1.0,1.0,0.0,68.0,25.0,13.0,13.0,1.0,1.0,4.0,4.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
412,162,Les compétitions de trampoline des Jeux mondiaux de 2017 se déroulent du 24 juillet au 26 juillet 2017 à Wrocław.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,163,"Liste des quartiers de la ville de Florianópolis, capitale de l'État de Santa Catarina, au Brésil.",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,164,"Le Massey Ferguson 148 est un tracteur agricole fabriqué de 1972 à 1976 par la société américaine de machines agricoles, Massey Ferguson.",3.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,165,Sur la platine est fixée une pièce en « S » appelée serpentin ou serpentine où l'on attache la mèche allumée.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,166,"Ce n'est pas un sky lobby, car les résidents peuvent aussi prendre des ascenseurs pour aller au-delà du 44e étage.",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,167,L'avance d'argent est une somme payée par une partie à une autre avant le début d'une entente écrite ou verbale.,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,168,"Plus précisément, les philosophies bouddhistes gardent toujours à l'esprit les préoccupations sotériologiques.",2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,169,"Une grande partie de l'ancienne route est toujours praticable et accessible, souvent recouverte d'asphalte.",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,170,La propriété est donc transmise de génération en génération et reste en grande partie non divisée.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,171,"Mais, avec son successeur Ranieri di Toscana, la propriété du château resta aux moines, qui le gardèrent jusqu'au 15e siècle.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,172,Jean Ier a envoyé une troupe supplémentaire de Frisons pour libérer le vogt de la cité.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,173,Plus d’énergie n’implique pas forcément une meilleure qualité de vie.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,174,C'est un des pesticides les plus souvent trouvés dans l'eau potable.,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,175,"Son nom est une appropriation de celui du groupe antinazi La Rose Blanche, sans rapport avec ce groupe.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,176,Les personnels travailleurs sociaux issus de l'éducation spécialisée effectuent la prise en charge.,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,177,Cette fonction s'observe également sous la Ve lors des périodes de cohabitation.,1.1666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,178,"Trois prix sont proposés. Il s'agit du prix de la meilleure nouvelle, du prix du meilleur livre et du prix de la meilleure poésie.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,179,Le vrai Nord désigne la direction du pôle Nord géographique par rapport au navigateur.,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,180,"Elle remet aussi quelques prix. Il s'agit de la Médaille Massey, la Médaille d'Or, la Médaille Camsell et le Prix canadien de l'innovation environnementale.",2.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,181,Elle marche également sur les ailes d'avions en vol ou se balance en dessous.,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,182,La perception d'un risque évident ou potentiel est-elle la même pour tous ?,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,183,Un recourbe-cils permet de courber les cils naturels ou faux.,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,184,"Avec une documentation précise et complète, Govdex est d'utilisation simple.",1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,185,Il y a également un stade annexe avec une aire d’athlétisme de six couloirs.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,186,"On a aussi trouvé des statues du Bouddha en bronze, des plaques de terre cuite, des perles de verre et d'autres petits objets sur le site.",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,187,C’est à lui de prévenir et de régler les crises pour maintenir l'ordre du groupe.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,188,La sculpture est installée depuis 1964 dans le jardin du Carrousel aux Tuileries.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,189,Les conditions macro-climatiques de la période expliquent certains proverbes concernant des dates données.,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,190,"Le terme « chad » est souvent utilisé pour désigner une personne estimée, respectée et appréciée.",1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,191,Le hasard et les confrontations violentes sont des éléments standards d'une intrigue de thriller.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,192,Le père Noël est doublé par Thierry Wermuth dans cet épisode.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,193,"Elle a dirigé Windhoek de novembre 2012 à décembre 2014, puis siégé à l'assemblée nationale de 2015 à 2020.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,194,"Les beakheads se trouvent dans l'architecture romane. Ils sont principalement en Angleterre, Irlande, Espagne, France, Anjou et Normandie.",1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,195,"L'entreprise communique la liste des pays, contenant plusieurs territoires non souverains.",1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,196,Il récompense l'œuvre d'un photographe qui a enrichi le patrimoine culturel espagnol.,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,197,L’Ordre des psychologues du Québec est un ordre professionnel.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,198,"Ludovic Rambaud, ancien rédacteur en chef de DJ Mag, estime depuis 2004 qu'il y a environ 30 à 50 fermetures annuelles.",1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,199,"1520 Sedgwick Avenue est un immeuble à loyer modéré à Morris Heights, dans le Bronx, à New York.",1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,200,"Son but était de donner de l'eau pour boire ou pour permettre de faire les rituels de purification, le wudu, à plusieurs personnes en même temps.",1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,201,L’objectivation montre comment le passé est recréé selon la situation actuelle.,2.2,L’objectivation montre comment le passé est recréé selon la situation actuelle.,11.706666666666669,11.259999999999998,15.052745000000002,32.505,14.8,45.333333333333336,12.486832980505138,4.0,53.75333333333333,64.86666666666665,4.5427,5.666666666666667,1.9166666666666667,12.0,1.0,1.0,0.0,68.0,23.0,12.0,12.0,1.0,1.0,4.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
452,202,Il récompense un ou plusieurs jeunes photographes actifs dans l'année par leurs expositions et publications.,2.4,Il récompense un ou plusieurs jeunes photographes actifs dans l'année par leurs expositions et publications.,12.775000000000002,13.946875,16.526624937500003,31.97000000000001,16.400000000000002,47.25,13.954451150103322,5.0,52.75999999999999,63.1,8.688600000000001,5.8125,1.875,16.0,1.0,1.0,0.0,93.0,30.0,16.0,16.0,1.0,1.0,5.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
453,203,Incident : On a arrêté la tranche 1 pendant un an à cause d'un incendie en 1975 qui l'a fortement endommagée.,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,204,Le GH4 était le premier appareil hybride capable de filmer en 4K.,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,205,Le nom pulaar se distingue de l’appellation pular utilisée par les locuteurs du Fouta-Djalon.,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,206,"Pour les vélos, la pédale de gauche est filetée dans le sens anti-horaire pour qu'elle reste en place pendant l'utilisation.",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,207,"Ils commencent à s'intituler comtes de Horn et d'Altena, même sans être comtes de ces terres.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,208,"Le Congrès a condamné une étude scientifique, cela était un événement sans précédent à cette époque.",1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,209,"La famille Nishimoto, créateur du Minilab, détient plus de 50 % des actions de Noritsu Koki.",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,210,"Ces rôles sont les comportements attendus d’un individu ou organisation, dans l’exercice d’une fonction qui renvoie au statut social.",2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,211,Sony a commercialisé le reflex d'entrée de gamme Le Sony Alpha 380 (typographié α 380) à partir du premier trimestre 2009.,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,212,"Mika Ranta a formé les Soldiers of Odin (SOO), une organisation de patrouille de rue opposée à l'immigration, en octobre 2015 à Kemi en Finlande.",2.6,"Mika Ranta a formé les Soldiers of Odin (SOO), une organisation de patrouille de rue opposée à l'immigration, en octobre 2015 à Kemi en Finlande.",14.51923076923077,12.583846153846151,9.294405076923075,37.27576923076926,18.092307692307696,52.92307692307692,15.24744871391589,7.0,56.05615384615388,64.02307692307691,5.540753846153847,4.461538461538462,1.6923076923076923,26.0,1.0,0.8846153846153846,0.0,116.0,44.0,26.0,23.0,1.0,1.0,7.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
463,213,"Pour que la masse des bobines suive les mouvements, il faut laisser entre elles et la fenêtre une boucle d'amortissement.",1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,214,Le Stade municipal de Bouna est un stade de football au nord-est de la Côte d'Ivoire.,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,215,"Elle peut impliquer des organismes, des réunions, des instructions ou des corps interministériels.",1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,216,L'artiste néo-classique italien Antonio Canova a réalisé la sculpture en marbre Persée triomphant entre 1797 et 1801.,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,217,"Pour le pacage, il faut distinguer de la vaine pâture qui se fait sur des terres appropriées.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,218,Terry et son comité postulent cependant que l'usage de la cigarette contenant de la nicotine est sans dépendance.,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,219,Elle permet de stocker des informations de nature auditive pendant une période de temps brève.,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,220,"Son avis de décès dans le New York Herald, indique qu'il avait 31 ans.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,221,Madeleine Laval est une germaniste et une traductrice française.,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,222,Ils doivent alors justifier de cette plus grande richesse aux yeux de la société.,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,223,La mairie ouvre une grande médiathèque dans le quartier de Grammont.,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,224,Les patriciens étaient souvent membres des conseils de ville et prenaient les rôles publics les plus importants.,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,225,Zubr signifie bison en référence au dernier peuplement de bison d'Europe qui survivent uniquement dans une forêt entre la Pologne et la Biélorussie.,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,226,"On a utilisé cette méthode pour vérifier la sûreté des centrales nucléaires, qui repose sur une conception déterministe (Défense en profondeur).",2.4,"On a utilisé cette méthode pour vérifier la sûreté des centrales nucléaires, qui repose sur une conception déterministe (Défense en profondeur).",18.447619047619053,15.984285714285711,16.38942647619048,0.2057142857142935,25.542857142857144,63.85714285714285,19.431676725154983,9.0,24.465952380952388,35.89761904761903,8.560647619047618,5.714285714285714,2.1904761904761907,21.0,1.0,1.0,0.0,120.0,46.0,21.0,21.0,1.0,1.0,9.0,9.0,10.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
477,227,La société est cotée à Copenhague et au NASDAQ de New York.,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,228,Rome devint la capitale définitive du royaume en 1871 après la conquête du Latium et le refuge du pape au Vatican.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,229,"L’absence d’éléments décoratifs accentue la « présence » forte du personnage, concentrant entièrement le regard sur lui.",1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,230,Il existe également des embauchoirs simples en plastique ou en métal embouti.,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,231,Le Evening Standard décrit le service comme l'une des rares « licornes » technologiques du Royaume-Uni.,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,232,Cette coiffure était en vogue au Moyen Âge chez les femmes de la noblesse européenne.,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,233,"Les pratiques sociales, rituels et événements festifs relèvent du patrimoine culturel immatériel de l'humanité.",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,234,Ce personnage de La Comédie humaine apparaît pour la première fois dans ce roman.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,235,La sonde Phoenix a quitté la Terre le 4 août 2007 avec un message audio de Carl Sagan pour les futurs colons de la planète Mars.,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,236,"Melville, un marin et baleinier de 1840 à 1842, s'inspire de faits réels dans ses romans.",2.0,"Melville, un marin et baleinier de 1840 à 1842, s'inspire de faits réels dans ses romans.",6.310588235294119,6.741176470588236,7.015792529411765,80.09764705882354,11.505882352941178,34.64705882352941,10.745966692414834,3.0,94.4979411764706,101.45,7.344964705882353,4.176470588235294,1.2941176470588236,17.0,1.0,0.9411764705882352,0.0,71.0,22.0,17.0,16.0,1.0,1.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
